% Motor voltage for all motors
% 1 	Time (sec)
% 2-3 	Voltage to motor (to Teensy) 1,2 (Volt)
% 4-5 	Voltage to motor (from Teensy) 1,2 (Volt)
% 6-7 	PWM to motor (+/- 2096) (from Teensy) 1,2
% 8 	Relax motor controller (standing still for some time)
1741340983.5058 0.00 0.00 0.00 0.00 0 0 1
1741340983.5177 0.00 0.00 0.00 0.00 0 0 1
1741340983.5309 0.00 0.00 0.00 0.00 0 0 0
1741340983.5326 2.01 2.02 0.00 0.00 0 0 0
1741340983.5482 2.53 2.55 0.00 0.00 0 0 0
1741340983.5558 2.53 2.55 2.50 2.50 0 0 0
1741340983.5621 1.39 2.54 2.50 2.50 0 0 0
1741340983.5770 1.34 1.39 2.50 2.50 0 0 0
1741340983.5811 1.34 1.39 1.30 1.40 0 0 0
1741340983.5929 2.13 1.38 1.30 1.40 0 0 0
1741340983.6061 2.13 1.38 2.10 1.40 0 0 0
1741340983.6079 2.40 2.18 2.10 1.40 0 0 0
1741340983.6229 2.29 2.52 2.10 1.40 0 0 0
1741340983.6313 2.29 2.52 2.30 2.50 0 0 0
1741340983.6379 2.08 2.00 2.30 2.50 0 0 0
1741340983.6527 2.02 1.60 2.30 2.50 0 0 0
1741340983.6562 2.02 1.60 2.00 1.60 0 0 0
1741340983.6676 1.98 1.86 2.00 1.60 0 0 0
1741340983.6808 1.98 1.86 2.00 1.90 0 0 0
1741340983.6826 1.95 2.24 2.00 1.90 0 0 0
1741340983.6989 1.84 2.15 2.00 1.90 0 0 0
1741340983.7060 1.84 2.15 1.80 2.20 0 0 0
1741340983.7121 1.75 1.85 1.80 2.20 0 0 0
1741340983.7283 1.83 1.71 1.80 2.20 0 0 0
1741340983.7314 1.83 1.71 1.80 1.70 0 0 0
1741340983.7430 1.89 1.88 1.80 1.70 0 0 0
1741340983.7566 1.89 1.88 1.90 1.90 0 0 0
1741340983.7570 2.02 1.99 1.90 1.90 0 0 0
1741340983.7730 2.07 1.85 1.90 1.90 0 0 0
1741340983.7809 2.07 1.85 2.10 1.90 0 0 0
1741340983.7869 2.11 1.64 2.10 1.90 0 0 0
1741340983.8035 2.19 1.63 2.10 1.90 0 0 0
1741340983.8058 2.19 1.63 2.20 1.60 0 0 0
1741340983.8173 2.21 1.73 2.20 1.60 0 0 0
1741340983.8314 2.21 1.73 2.20 1.70 0 0 0
1741340983.8336 2.41 1.77 2.20 1.70 0 0 0
1741340983.8476 2.56 1.70 2.20 1.70 0 0 0
1741340983.8566 2.56 1.70 2.60 1.70 0 0 0
1741340983.8633 2.57 1.62 2.60 1.70 0 0 0
1741340983.8784 2.47 1.79 2.60 1.70 0 0 0
1741340983.8813 2.47 1.79 2.50 1.80 0 0 0
1741340983.8930 2.55 1.78 2.50 1.80 0 0 0
1741340983.9065 2.55 1.78 2.50 1.80 0 0 0
1741340983.9079 2.58 1.69 2.50 1.80 0 0 0
1741340983.9241 2.78 1.63 2.50 1.80 0 0 0
1741340983.9307 2.78 1.63 2.80 1.60 0 0 0
1741340983.9374 2.78 1.67 2.80 1.60 0 0 0
1741340983.9534 2.88 1.64 2.80 1.60 0 0 0
1741340983.9558 2.88 1.64 2.90 1.60 0 0 0
1741340983.9684 3.09 1.61 2.90 1.60 0 0 0
1741340983.9820 3.09 1.61 3.10 1.60 0 0 0
1741340983.9839 3.06 1.58 3.10 1.60 0 0 0
1741340983.9989 3.02 1.68 3.10 1.60 0 0 0
1741340984.0069 3.02 1.68 3.00 1.70 0 0 0
1741340984.0139 3.04 1.78 3.00 1.70 0 0 0
1741340984.0294 2.90 1.78 3.00 1.70 0 0 0
1741340984.0317 2.90 1.78 2.90 1.80 0 0 0
1741340984.0435 2.51 1.69 2.90 1.80 0 0 0
1741340984.0562 2.51 1.69 2.50 1.70 0 0 0
1741340984.0584 2.59 1.52 2.50 1.70 0 0 0
1741340984.0731 3.05 1.37 2.50 1.70 0 0 0
1741340984.0812 3.05 1.37 3.00 1.40 0 0 0
1741340984.0887 2.56 1.55 3.00 1.40 0 0 0
1741340984.1036 2.08 1.71 3.00 1.40 0 0 0
1741340984.1064 2.08 1.71 2.10 1.70 0 0 0
1741340984.1187 2.39 1.61 2.10 1.70 0 0 0
1741340984.1316 2.39 1.61 2.40 1.60 0 0 0
1741340984.1336 2.92 1.34 2.40 1.60 0 0 0
1741340984.1485 2.84 1.34 2.40 1.60 0 0 0
1741340984.1566 2.84 1.34 2.80 1.30 0 0 0
1741340984.1644 2.60 1.41 2.80 1.30 0 0 0
1741340984.1777 2.59 1.40 2.80 1.30 0 0 0
1741340984.1818 2.59 1.40 2.60 1.40 0 0 0
1741340984.1939 3.36 0.90 2.60 1.40 0 0 0
1741340984.2069 3.36 0.90 3.40 0.90 0 0 0
1741340984.2083 3.45 0.87 3.40 0.90 0 0 0
1741340984.2251 3.06 1.08 3.40 0.90 0 0 0
1741340984.2322 3.06 1.08 3.10 1.10 0 0 0
1741340984.2390 2.67 1.30 3.10 1.10 0 0 0
1741340984.2528 2.91 1.34 3.10 1.10 0 0 0
1741340984.2567 2.91 1.34 2.90 1.30 0 0 0
1741340984.2689 3.43 1.15 2.90 1.30 0 0 0
1741340984.2819 3.43 1.15 3.40 1.10 0 0 0
1741340984.2840 3.88 1.12 3.40 1.10 0 0 0
1741340984.2984 2.80 1.26 3.40 1.10 0 0 0
1741340984.3069 2.80 1.26 2.80 1.30 0 0 0
1741340984.3134 1.78 1.37 2.80 1.30 0 0 0
1741340984.3283 2.03 1.27 2.80 1.30 0 0 0
1741340984.3319 2.03 1.27 2.00 1.30 0 0 0
1741340984.3434 2.85 0.95 2.00 1.30 0 0 0
1741340984.3569 2.85 0.95 2.80 0.95 0 0 0
1741340984.3589 2.89 0.88 2.80 0.95 0 0 0
1741340984.3739 2.03 1.09 2.80 0.95 0 0 0
1741340984.3819 2.03 1.09 2.00 1.10 0 0 0
1741340984.3887 1.76 1.25 2.00 1.10 0 0 0
1741340984.4034 2.34 1.09 2.00 1.10 0 0 0
1741340984.4069 2.34 1.09 2.30 1.10 0 0 0
1741340984.4183 2.81 0.79 2.30 1.10 0 0 0
1741340984.4316 2.81 0.79 2.80 0.79 0 0 0
1741340984.4342 2.56 0.70 2.80 0.79 0 0 0
1741340984.4492 2.14 0.87 2.80 0.79 0 0 0
1741340984.4572 2.14 0.87 2.10 0.87 0 0 0
1741340984.4633 2.13 1.11 2.10 0.87 0 0 0
1741340984.4784 2.42 0.99 2.10 0.87 0 0 0
1741340984.4814 2.42 0.99 2.40 0.99 0 0 0
1741340984.4939 2.55 0.80 2.40 0.99 0 0 0
1741340984.5068 2.55 0.80 2.50 0.80 0 0 0
1741340984.5083 2.38 0.69 2.50 0.80 0 0 0
1741340984.5244 2.16 0.77 2.50 0.80 0 0 0
1741340984.5318 2.16 0.77 2.20 0.77 0 0 0
1741340984.5377 2.02 0.94 2.20 0.77 0 0 0
1741340984.5538 2.02 1.08 2.20 0.77 0 0 0
1741340984.5568 2.02 1.08 2.00 1.10 0 0 0
1741340984.5687 1.97 1.04 2.00 1.10 0 0 0
1741340984.5818 1.97 1.04 2.00 1.00 0 0 0
1741340984.5844 1.88 0.84 2.00 1.00 0 0 0
1741340984.5983 1.81 0.80 2.00 1.00 0 0 0
1741340984.6070 1.81 0.80 1.80 0.80 0 0 0
1741340984.6135 1.85 0.88 1.80 0.80 0 0 0
1741340984.6284 1.84 1.04 1.80 0.80 0 0 0
1741340984.6315 1.84 1.04 1.80 1.00 0 0 0
1741340984.6431 1.83 1.15 1.80 1.00 0 0 0
1741340984.6570 1.83 1.15 1.80 1.10 0 0 0
1741340984.6591 1.79 1.05 1.80 1.10 0 0 0
1741340984.6731 1.81 0.90 1.80 1.10 0 0 0
1741340984.6821 1.81 0.90 1.80 0.90 0 0 0
1741340984.6886 1.80 0.86 1.80 0.90 0 0 0
1741340984.7036 1.80 0.96 1.80 0.90 0 0 0
1741340984.7063 1.80 0.96 1.80 0.96 0 0 0
1741340984.7197 1.81 1.04 1.80 0.96 0 0 0
1741340984.7314 1.81 1.04 1.80 1.00 0 0 0
1741340984.7329 1.79 1.04 1.80 1.00 0 0 0
1741340984.7491 1.80 1.03 1.80 1.00 0 0 0
1741340984.7565 1.80 1.03 1.80 1.00 0 0 0
1741340984.7640 1.77 0.93 1.80 1.00 0 0 0
1741340984.7783 1.79 0.88 1.80 1.00 0 0 0
1741340984.7816 1.79 0.88 1.80 0.88 0 0 0
1741340984.7933 0.86 1.83 1.80 0.88 0 0 0
1741340984.8066 0.86 1.83 0.86 1.80 0 0 0
1741340984.8079 0.76 1.91 0.86 1.80 0 0 0
1741340984.8241 1.00 1.26 0.86 1.80 0 0 0
1741340984.8314 1.00 1.26 1.00 1.30 0 0 0
1741340984.8381 1.21 0.88 1.00 1.30 0 0 0
1741340984.8536 1.38 1.09 1.00 1.30 0 0 0
1741340984.8570 1.38 1.09 1.40 1.10 0 0 0
1741340984.8685 1.38 1.51 1.40 1.10 0 0 0
1741340984.8821 1.38 1.51 1.40 1.50 0 0 0
1741340984.8846 1.27 1.68 1.40 1.50 0 0 0
1741340984.8980 1.24 1.44 1.40 1.50 0 0 0
1741340984.9071 1.24 1.44 1.20 1.40 0 0 0
1741340984.9131 1.33 1.24 1.20 1.40 0 0 0
1741340984.9292 1.33 1.39 1.20 1.40 0 0 0
1741340984.9321 1.33 1.39 1.30 1.40 0 0 0
1741340984.9439 1.32 1.65 1.30 1.40 0 0 0
1741340984.9569 1.32 1.65 1.30 1.60 0 0 0
1741340984.9584 1.31 1.71 1.30 1.60 0 0 0
1741340984.9733 1.30 1.59 1.30 1.60 0 0 0
1741340984.9819 1.30 1.59 1.30 1.60 0 0 0
1741340984.9894 1.31 1.48 1.30 1.60 0 0 0
1741340985.0032 1.36 1.50 1.30 1.60 0 0 0
1741340985.0068 1.36 1.50 1.40 1.50 0 0 0
1741340985.0187 1.34 1.67 1.40 1.50 0 0 0
1741340985.0321 1.34 1.67 1.30 1.70 0 0 0
1741340985.0339 1.24 1.75 1.30 1.70 0 0 0
1741340985.0488 1.26 1.63 1.30 1.70 0 0 0
1741340985.0566 1.26 1.63 1.30 1.60 0 0 0
1741340985.0634 1.38 1.50 1.30 1.60 0 0 0
1741340985.0784 1.35 1.60 1.30 1.60 0 0 0
1741340985.0817 1.35 1.60 1.40 1.60 0 0 0
1741340985.0933 1.32 1.72 1.40 1.60 0 0 0
1741340985.1066 1.32 1.72 1.30 1.70 0 0 0
1741340985.1082 1.34 1.75 1.30 1.70 0 0 0
1741340985.1238 1.36 1.77 1.30 1.70 0 0 0
1741340985.1317 1.36 1.77 1.40 1.80 0 0 0
1741340985.1388 1.39 1.73 1.40 1.80 0 0 0
1741340985.1548 1.42 1.62 1.40 1.80 0 0 0
1741340985.1567 1.42 1.62 1.40 1.60 0 0 0
1741340985.1686 1.46 1.54 1.40 1.60 0 0 0
1741340985.1816 1.46 1.54 1.50 1.50 0 0 0
1741340985.1831 1.39 1.59 1.50 1.50 0 0 0
1741340985.1981 1.37 1.64 1.50 1.50 0 0 0
1741340985.2067 1.37 1.64 1.40 1.60 0 0 0
1741340985.2144 1.40 1.55 1.40 1.60 0 0 0
1741340985.2284 1.33 1.51 1.40 1.60 0 0 0
1741340985.2316 1.33 1.51 1.30 1.50 0 0 0
1741340985.2434 1.29 1.51 1.30 1.50 0 0 0
1741340985.2569 1.29 1.51 1.30 1.50 0 0 0
1741340985.2584 1.31 1.58 1.30 1.50 0 0 0
1741340985.2744 1.30 1.69 1.30 1.50 0 0 0
1741340985.2819 1.30 1.69 1.30 1.70 0 0 0
1741340985.2888 1.29 1.68 1.30 1.70 0 0 0
1741340985.3037 1.31 1.52 1.30 1.70 0 0 0
1741340985.3069 1.31 1.52 1.30 1.50 0 0 0
1741340985.3189 1.29 1.52 1.30 1.50 0 0 0
1741340985.3323 1.29 1.52 1.30 1.50 0 0 0
1741340985.3343 1.25 1.66 1.30 1.50 0 0 0
1741340985.3482 1.26 1.75 1.30 1.50 0 0 0
1741340985.3572 1.26 1.75 1.30 1.80 0 0 0
1741340985.3643 1.33 1.73 1.30 1.80 0 0 0
1741340985.3786 1.28 1.81 1.30 1.80 0 0 0
1741340985.3823 1.28 1.81 1.30 1.80 0 0 0
1741340985.3938 1.27 1.88 1.30 1.80 0 0 0
1741340985.4073 1.27 1.88 1.30 1.90 0 0 0
1741340985.4088 1.31 1.88 1.30 1.90 0 0 0
1741340985.4234 1.28 1.83 1.30 1.90 0 0 0
1741340985.4321 1.28 1.83 1.30 1.80 0 0 0
1741340985.4388 1.27 1.81 1.30 1.80 0 0 0
1741340985.4538 1.29 1.82 1.30 1.80 0 0 0
1741340985.4563 1.29 1.82 1.30 1.80 0 0 0
1741340985.4694 1.26 1.80 1.30 1.80 0 0 0
1741340985.4815 1.26 1.80 1.30 1.80 0 0 0
1741340985.4833 1.25 1.79 1.30 1.80 0 0 0
1741340985.4988 1.30 1.72 1.30 1.80 0 0 0
1741340985.5065 1.30 1.72 1.30 1.70 0 0 0
1741340985.5139 1.33 1.70 1.30 1.70 0 0 0
1741340985.5294 1.25 1.81 1.30 1.70 0 0 0
1741340985.5318 1.25 1.81 1.20 1.80 0 0 0
1741340985.5433 1.22 1.89 1.20 1.80 0 0 0
1741340985.5567 1.22 1.89 1.20 1.90 0 0 0
1741340985.5583 1.32 1.84 1.20 1.90 0 0 0
1741340985.5744 1.31 1.77 1.20 1.90 0 0 0
1741340985.5817 1.31 1.77 1.30 1.80 0 0 0
1741340985.5887 1.26 1.74 1.30 1.80 0 0 0
1741340985.6038 1.27 1.78 1.30 1.80 0 0 0
1741340985.6067 1.27 1.78 1.30 1.80 0 0 0
1741340985.6182 1.27 1.80 1.30 1.80 0 0 0
1741340985.6319 1.27 1.80 1.30 1.80 0 0 0
1741340985.6334 1.28 1.77 1.30 1.80 0 0 0
1741340985.6492 1.30 1.71 1.30 1.80 0 0 0
1741340985.6563 1.30 1.71 1.30 1.70 0 0 0
1741340985.6632 1.27 1.75 1.30 1.70 0 0 0
1741340985.6788 1.25 1.89 1.30 1.70 0 0 0
1741340985.6817 1.25 1.89 1.20 1.90 0 0 0
1741340985.6949 1.28 1.84 1.20 1.90 0 0 0
1741340985.7068 1.28 1.84 1.30 1.80 0 0 0
1741340985.7084 1.32 1.71 1.30 1.80 0 0 0
1741340985.7246 1.21 1.74 1.30 1.80 0 0 0
1741340985.7321 1.21 1.74 1.20 1.70 0 0 0
1741340985.7390 1.23 1.90 1.20 1.70 0 0 0
1741340985.7541 1.33 1.94 1.20 1.70 0 0 0
1741340985.7573 1.33 1.94 1.30 1.90 0 0 0
1741340985.7690 1.30 1.88 1.30 1.90 0 0 0
1741340985.7815 1.30 1.88 1.30 1.90 0 0 0
1741340985.7840 1.23 1.89 1.30 1.90 0 0 0
1741340985.7990 1.28 1.96 1.30 1.90 0 0 0
1741340985.8067 1.28 1.96 1.30 2.00 0 0 0
1741340985.8140 1.29 1.95 1.30 2.00 0 0 0
1741340985.8293 1.26 1.93 1.30 2.00 0 0 0
1741340985.8315 1.26 1.93 1.30 1.90 0 0 0
1741340985.8434 1.26 1.96 1.30 1.90 0 0 0
1741340985.8571 1.26 1.96 1.30 2.00 0 0 0
1741340985.8591 1.31 1.97 1.30 2.00 0 0 0
1741340985.8732 1.27 1.96 1.30 2.00 0 0 0
1741340985.8817 1.27 1.96 1.30 2.00 0 0 0
1741340985.8888 1.27 1.92 1.30 2.00 0 0 0
1741340985.9049 1.30 1.88 1.30 2.00 0 0 0
1741340985.9070 1.30 1.88 1.30 1.90 0 0 0
1741340985.9186 1.26 1.82 1.30 1.90 0 0 0
1741340985.9314 1.26 1.82 1.30 1.80 0 0 0
1741340985.9348 1.27 1.83 1.30 1.80 0 0 0
1741340985.9486 1.30 1.87 1.30 1.80 0 0 0
1741340985.9566 1.30 1.87 1.30 1.90 0 0 0
1741340985.9646 1.27 1.83 1.30 1.90 0 0 0
1741340985.9792 1.24 1.82 1.30 1.90 0 0 0
1741340985.9819 1.24 1.82 1.20 1.80 0 0 0
1741340985.9942 1.28 1.79 1.20 1.80 0 0 0
1741340986.0070 1.28 1.79 1.30 1.80 0 0 0
1741340986.0087 1.31 1.82 1.30 1.80 0 0 0
1741340986.0239 1.24 1.87 1.30 1.80 0 0 0
1741340986.0317 1.24 1.87 1.20 1.90 0 0 0
1741340986.0395 1.25 1.85 1.20 1.90 0 0 0
1741340986.0530 1.32 1.76 1.20 1.90 0 0 0
1741340986.0573 1.32 1.76 1.30 1.80 0 0 0
1741340986.0692 1.27 1.78 1.30 1.80 0 0 0
1741340986.0820 1.27 1.78 1.30 1.80 0 0 0
1741340986.0839 1.25 1.82 1.30 1.80 0 0 0
1741340986.0990 1.30 1.81 1.30 1.80 0 0 0
1741340986.1073 1.30 1.81 1.30 1.80 0 0 0
1741340986.1151 1.28 1.75 1.30 1.80 0 0 0
1741340986.1295 1.25 1.74 1.30 1.80 0 0 0
1741340986.1315 1.25 1.74 1.20 1.70 0 0 0
1741340986.1447 1.28 1.76 1.20 1.70 0 0 0
1741340986.1568 1.28 1.76 1.30 1.80 0 0 0
1741340986.1592 1.30 1.77 1.30 1.80 0 0 0
1741340986.1741 1.26 1.80 1.30 1.80 0 0 0
1741340986.1821 1.26 1.80 1.30 1.80 0 0 0
1741340986.1897 1.27 1.79 1.30 1.80 0 0 0
1741340986.2042 1.31 1.77 1.30 1.80 0 0 0
1741340986.2073 1.31 1.77 1.30 1.80 0 0 0
1741340986.2193 1.24 1.80 1.30 1.80 0 0 0
1741340986.2318 1.24 1.80 1.20 1.80 0 0 0
1741340986.2346 1.27 1.83 1.20 1.80 0 0 0
1741340986.2495 1.31 1.81 1.20 1.80 0 0 0
1741340986.2574 1.31 1.81 1.30 1.80 0 0 0
1741340986.2646 1.26 1.83 1.30 1.80 0 0 0
1741340986.2791 1.24 1.90 1.30 1.80 0 0 0
1741340986.2819 1.24 1.90 1.20 1.90 0 0 0
1741340986.2944 1.30 1.87 1.20 1.90 0 0 0
1741340986.3073 1.30 1.87 1.30 1.90 0 0 0
1741340986.3090 1.31 1.78 1.30 1.90 0 0 0
1741340986.3241 1.24 1.82 1.30 1.90 0 0 0
1741340986.3319 1.24 1.82 1.20 1.80 0 0 0
1741340986.3391 1.23 1.88 1.20 1.80 0 0 0
1741340986.3540 1.33 1.82 1.20 1.80 0 0 0
1741340986.3571 1.33 1.82 1.30 1.80 0 0 0
1741340986.3703 1.28 1.77 1.30 1.80 0 0 0
1741340986.3814 1.28 1.77 1.30 1.80 0 0 0
1741340986.3839 1.25 1.77 1.30 1.80 0 0 0
1741340986.4000 1.29 1.76 1.30 1.80 0 0 0
1741340986.4066 1.29 1.76 1.30 1.80 0 0 0
1741340986.4150 1.27 1.77 1.30 1.80 0 0 0
1741340986.4291 1.27 1.76 1.30 1.80 0 0 0
1741340986.4315 1.27 1.76 1.30 1.80 0 0 0
1741340986.4442 1.31 1.74 1.30 1.80 0 0 0
1741340986.4572 1.31 1.74 1.30 1.70 0 0 0
1741340986.4594 1.27 1.74 1.30 1.70 0 0 0
1741340986.4744 1.25 1.82 1.30 1.70 0 0 0
1741340986.4822 1.25 1.82 1.20 1.80 0 0 0
1741340986.4893 1.28 1.77 1.20 1.80 0 0 0
1741340986.5042 1.32 1.69 1.20 1.80 0 0 0
1741340986.5071 1.32 1.69 1.30 1.70 0 0 0
1741340986.5202 1.24 1.74 1.30 1.70 0 0 0
1741340986.5323 1.24 1.74 1.20 1.70 0 0 0
1741340986.5340 1.25 1.78 1.20 1.70 0 0 0
1741340986.5489 1.33 1.72 1.20 1.70 0 0 0
1741340986.5574 1.33 1.72 1.30 1.70 0 0 0
1741340986.5649 1.28 1.68 1.30 1.70 0 0 0
1741340986.5798 1.23 1.73 1.30 1.70 0 0 0
1741340986.5815 1.23 1.73 1.20 1.70 0 0 0
1741340986.5948 1.36 1.69 1.20 1.70 0 0 0
1741340986.6074 1.36 1.69 1.40 1.70 0 0 0
1741340986.6092 1.37 1.66 1.40 1.70 0 0 0
1741340986.6253 1.27 1.71 1.40 1.70 0 0 0
1741340986.6323 1.27 1.71 1.30 1.70 0 0 0
1741340986.6401 1.26 1.75 1.30 1.70 0 0 0
1741340986.6551 1.32 1.69 1.30 1.70 0 0 0
1741340986.6564 1.32 1.69 1.30 1.70 0 0 0
1741340986.6686 1.36 1.66 1.30 1.70 0 0 0
1741340986.6815 1.36 1.66 1.40 1.70 0 0 0
1741340986.6847 1.35 1.63 1.40 1.70 0 0 0
1741340986.6993 1.33 1.60 1.40 1.70 0 0 0
1741340986.7065 1.33 1.60 1.30 1.60 0 0 0
1741340986.7144 1.19 1.73 1.30 1.60 0 0 0
1741340986.7306 1.21 1.74 1.30 1.60 0 0 0
1741340986.7316 1.21 1.74 1.20 1.70 0 0 0
1741340986.7445 1.36 1.65 1.20 1.70 0 0 0
1741340986.7564 1.36 1.65 1.40 1.60 0 0 0
1741340986.7590 1.31 1.62 1.40 1.60 0 0 0
1741340986.7751 1.24 1.73 1.40 1.60 0 0 0
1741340986.7814 1.24 1.73 1.20 1.70 0 0 0
1741340986.7901 1.27 1.76 1.20 1.70 0 0 0
1741340986.8051 1.30 1.66 1.20 1.70 0 0 0
1741340986.8065 1.30 1.66 1.30 1.70 0 0 0
1741340986.8196 1.28 1.63 1.30 1.70 0 0 0
1741340986.8327 1.28 1.63 1.30 1.60 0 0 0
1741340986.8351 1.27 1.67 1.30 1.60 0 0 0
1741340986.8503 1.27 1.66 1.30 1.60 0 0 0
1741340986.8574 1.27 1.66 1.30 1.70 0 0 0
1741340986.8652 1.25 1.65 1.30 1.70 0 0 0
1741340986.8799 1.30 1.64 1.30 1.70 0 0 0
1741340986.8824 1.30 1.64 1.30 1.60 0 0 0
1741340986.8946 1.33 1.60 1.30 1.60 0 0 0
1741340986.9068 1.33 1.60 1.30 1.60 0 0 0
1741340986.9097 1.24 1.59 1.30 1.60 0 0 0
1741340986.9246 1.25 1.61 1.30 1.60 0 0 0
1741340986.9320 1.25 1.61 1.20 1.60 0 0 0
1741340986.9396 1.32 1.61 1.20 1.60 0 0 0
1741340986.9541 1.28 1.60 1.20 1.60 0 0 0
1741340986.9570 1.28 1.60 1.30 1.60 0 0 0
1741340986.9695 1.25 1.68 1.30 1.60 0 0 0
1741340986.9821 1.25 1.68 1.20 1.70 0 0 0
1741340986.9856 1.30 1.58 1.20 1.70 0 0 0
1741340986.9994 1.32 1.47 1.20 1.70 0 0 0
1741340987.0072 1.32 1.47 1.30 1.50 0 0 0
1741340987.0140 1.26 1.53 1.30 1.50 0 0 0
1741340987.0294 1.24 1.65 1.30 1.50 0 0 0
1741340987.0330 1.24 1.65 1.20 1.60 0 0 0
1741340987.0447 1.31 1.59 1.20 1.60 0 0 0
1741340987.0569 1.31 1.59 1.30 1.60 0 0 0
1741340987.0595 1.29 1.46 1.30 1.60 0 0 0
1741340987.0752 1.28 1.43 1.30 1.60 0 0 0
1741340987.0819 1.28 1.43 1.30 1.40 0 0 0
1741340987.0890 1.30 1.47 1.30 1.40 0 0 0
1741340987.1040 1.26 1.53 1.30 1.40 0 0 0
1741340987.1069 1.26 1.53 1.30 1.50 0 0 0
1741340987.1197 1.26 1.53 1.30 1.50 0 0 0
1741340987.1319 1.26 1.53 1.30 1.50 0 0 0
1741340987.1348 1.31 1.46 1.30 1.50 0 0 0
1741340987.1497 1.28 1.38 1.30 1.50 0 0 0
