% Motor voltage for all motors
% 1 	Time (sec)
% 2-3 	Voltage to motor (to Teensy) 1,2 (Volt)
% 4-5 	Voltage to motor (from Teensy) 1,2 (Volt)
% 6-7 	PWM to motor (+/- 2096) (from Teensy) 1,2
% 8 	Relax motor controller (standing still for some time)
1738942998.6660 4.30 2.33 0.54 1.70 0 0 0
1738942998.6750 4.30 2.33 4.30 2.30 0 0 0
1738942998.6809 4.40 2.58 4.30 2.30 0 0 0
1738942998.6948 2.31 1.77 4.30 2.30 0 0 0
1738942998.7001 2.31 1.77 2.30 1.80 0 0 0
1738942998.7114 0.33 1.16 2.30 1.80 0 0 0
1738942998.7259 0.33 1.16 0.33 1.20 0 0 0
1738942998.7261 1.06 1.36 0.33 1.20 0 0 0
1738942998.7403 1.77 2.81 0.33 1.20 0 0 0
1738942998.7495 1.77 2.81 1.80 2.80 0 0 0
1738942998.7552 2.43 3.04 1.80 2.80 0 0 0
1738942998.7712 3.11 1.90 1.80 2.80 0 0 0
1738942998.7749 3.11 1.90 3.10 1.90 0 0 0
1738942998.7849 1.93 1.18 3.10 1.90 0 0 0
1738942998.8003 1.93 1.18 1.90 1.20 0 0 0
1738942998.8006 0.72 1.27 1.90 1.20 0 0 0
1738942998.8160 1.12 1.57 1.90 1.20 0 0 0
1738942998.8255 1.12 1.57 1.10 1.60 0 0 0
1738942998.8306 1.79 1.73 1.10 1.60 0 0 0
1738942998.8457 2.18 1.87 1.10 1.60 0 0 0
1738942998.8496 2.18 1.87 2.20 1.90 0 0 0
1738942998.8618 1.73 2.04 2.20 1.90 0 0 0
1738942998.8750 1.73 2.04 1.70 2.00 0 0 0
1738942998.8751 1.24 1.78 1.70 2.00 0 0 0
1738942998.8912 1.12 1.45 1.70 2.00 0 0 0
1738942998.9004 1.12 1.45 1.10 1.50 0 0 0
1738942998.9050 1.21 1.47 1.10 1.50 0 0 0
1738942998.9200 1.41 1.66 1.10 1.50 0 0 0
1738942998.9260 1.41 1.66 1.40 1.70 0 0 0
1738942998.9350 1.49 1.76 1.40 1.70 0 0 0
1738942998.9502 1.49 1.76 1.50 1.80 0 0 0
1738942998.9515 1.46 1.61 1.50 1.80 0 0 0
1738942998.9664 1.44 1.45 1.50 1.80 0 0 0
1738942998.9754 1.44 1.45 1.40 1.50 0 0 0
1738942998.9801 1.63 1.52 1.40 1.50 0 0 0
1738942998.9962 1.74 1.65 1.40 1.50 0 0 0
1738942999.0006 1.74 1.65 1.70 1.60 0 0 0
1738942999.0109 1.61 1.58 1.70 1.60 0 0 0
1738942999.0249 1.61 1.58 1.60 1.60 0 0 0
1738942999.0259 1.54 1.47 1.60 1.60 0 0 0
1738942999.0415 1.57 1.75 1.60 1.60 0 0 0
1738942999.0501 1.57 1.75 1.60 1.80 0 0 0
1738942999.0564 1.69 1.79 1.60 1.80 0 0 0
1738942999.0720 1.69 1.49 1.60 1.80 0 0 0
1738942999.0753 1.69 1.49 1.70 1.50 0 0 0
1738942999.0870 1.48 1.39 1.70 1.50 0 0 0
1738942999.1006 1.48 1.39 1.50 1.40 0 0 0
1738942999.1019 1.43 1.52 1.50 1.40 0 0 0
1738942999.1169 1.65 1.67 1.50 1.40 0 0 0
1738942999.1256 1.65 1.67 1.60 1.70 0 0 0
1738942999.1319 1.70 1.64 1.60 1.70 0 0 0
1738942999.1469 1.50 1.53 1.60 1.70 0 0 0
1738942999.1503 1.50 1.53 1.50 1.50 0 0 0
1738942999.1618 1.38 1.47 1.50 1.50 0 0 0
1738942999.1755 1.38 1.47 1.40 1.50 0 0 0
1738942999.1763 1.62 1.56 1.40 1.50 0 0 0
1738942999.1912 1.73 1.62 1.40 1.50 0 0 0
1738942999.1998 1.73 1.62 1.70 1.60 0 0 0
1738942999.2063 1.57 1.53 1.70 1.60 0 0 0
1738942999.2213 1.45 1.45 1.70 1.60 0 0 0
1738942999.2251 1.45 1.45 1.50 1.50 0 0 0
1738942999.2369 1.51 1.54 1.50 1.50 0 0 0
1738942999.2503 1.51 1.54 1.50 1.50 0 0 0
1738942999.2520 1.67 1.57 1.50 1.50 0 0 0
1738942999.2664 1.63 1.51 1.50 1.50 0 0 0
1738942999.2755 1.63 1.51 1.60 1.50 0 0 0
1738942999.2814 1.40 1.50 1.60 1.50 0 0 0
1738942999.2969 1.33 1.58 1.60 1.50 0 0 0
1738942999.2998 1.33 1.58 1.30 1.60 0 0 0
1738942999.3119 1.49 1.59 1.30 1.60 0 0 0
1738942999.3258 1.49 1.59 1.50 1.60 0 0 0
1738942999.3266 1.66 1.56 1.50 1.60 0 0 0
1738942999.3429 0.66 2.46 1.50 1.60 0 0 0
1738942999.3502 0.66 2.46 0.66 2.50 0 0 0
1738942999.3567 0.74 2.07 0.66 2.50 0 0 0
1738942999.3722 0.96 1.41 0.66 2.50 0 0 0
1738942999.3754 0.96 1.41 0.96 1.40 0 0 0
1738942999.3872 1.00 1.43 0.96 1.40 0 0 0
1738942999.3999 1.00 1.43 1.00 1.40 0 0 0
1738942999.4017 1.15 1.69 1.00 1.40 0 0 0
1738942999.4167 1.23 1.95 1.00 1.40 0 0 0
1738942999.4252 1.23 1.95 1.20 2.00 0 0 0
1738942999.4317 1.23 1.95 1.20 2.00 0 0 0
1738942999.4465 1.03 1.80 1.20 2.00 0 0 0
1738942999.4505 1.03 1.80 1.00 1.80 0 0 0
1738942999.4621 0.96 1.84 1.00 1.80 0 0 0
1738942999.4756 0.96 1.84 0.96 1.80 0 0 0
1738942999.4760 1.02 1.98 0.96 1.80 0 0 0
1738942999.4915 1.12 2.01 0.96 1.80 0 0 0
1738942999.4999 1.12 2.01 1.10 2.00 0 0 0
1738942999.5067 1.09 1.96 1.10 2.00 0 0 0
1738942999.5224 0.89 1.93 1.10 2.00 0 0 0
1738942999.5249 0.89 1.93 0.89 1.90 0 0 0
1738942999.5372 0.82 2.04 0.89 1.90 0 0 0
1738942999.5506 0.82 2.04 0.82 2.00 0 0 0
1738942999.5511 0.85 2.09 0.82 2.00 0 0 0
1738942999.5672 0.95 2.07 0.82 2.00 0 0 0
1738942999.5760 0.95 2.07 0.95 2.10 0 0 0
1738942999.5818 1.08 2.05 0.95 2.10 0 0 0
1738942999.5968 0.95 2.04 0.95 2.10 0 0 0
1738942999.6012 0.95 2.04 0.95 2.00 0 0 0
1738942999.6118 0.80 2.08 0.95 2.00 0 0 0
1738942999.6254 0.80 2.08 0.80 2.10 0 0 0
1738942999.6276 0.86 2.06 0.80 2.10 0 0 0
1738942999.6414 0.99 2.07 0.80 2.10 0 0 0
1738942999.6507 0.99 2.07 0.99 2.10 0 0 0
1738942999.6574 1.04 2.06 0.99 2.10 0 0 0
1738942999.6720 0.97 2.08 0.99 2.10 0 0 0
1738942999.6761 0.97 2.08 0.97 2.10 0 0 0
1738942999.6869 0.82 2.08 0.97 2.10 0 0 0
1738942999.7012 0.82 2.08 0.82 2.10 0 0 0
1738942999.7018 0.78 2.06 0.82 2.10 0 0 0
1738942999.7172 0.97 2.07 0.82 2.10 0 0 0
1738942999.7254 0.97 2.07 0.97 2.10 0 0 0
1738942999.7330 1.05 2.09 0.97 2.10 0 0 0
1738942999.7479 0.98 2.09 0.97 2.10 0 0 0
1738942999.7510 0.98 2.09 0.98 2.10 0 0 0
1738942999.7626 0.92 2.05 0.98 2.10 0 0 0
1738942999.7755 0.92 2.05 0.92 2.00 0 0 0
1738942999.7773 0.83 2.06 0.92 2.00 0 0 0
1738942999.7935 0.90 2.05 0.92 2.00 0 0 0
1738942999.8009 0.90 2.05 0.90 2.00 0 0 0
1738942999.8069 1.04 2.03 0.90 2.00 0 0 0
1738942999.8224 1.08 2.04 0.90 2.00 0 0 0
1738942999.8261 1.08 2.04 1.10 2.00 0 0 0
1738942999.8379 0.98 2.02 1.10 2.00 0 0 0
1738942999.8503 0.98 2.02 0.98 2.00 0 0 0
1738942999.8529 0.95 2.02 0.98 2.00 0 0 0
1738942999.8674 0.95 1.97 0.98 2.00 0 0 0
1738942999.8758 0.95 1.97 0.95 2.00 0 0 0
1738942999.8835 1.00 1.98 0.95 2.00 0 0 0
1738942999.8974 1.14 1.98 0.95 2.00 0 0 0
1738942999.9012 1.14 1.98 1.10 2.00 0 0 0
1738942999.9133 1.08 1.98 1.10 2.00 0 0 0
1738942999.9261 1.08 1.98 1.10 2.00 0 0 0
1738942999.9279 1.05 1.98 1.10 2.00 0 0 0
1738942999.9429 0.99 1.96 1.10 2.00 0 0 0
1738942999.9505 0.99 1.96 0.99 2.00 0 0 0
1738942999.9582 1.12 1.87 0.99 2.00 0 0 0
1738942999.9732 1.24 1.85 0.99 2.00 0 0 0
1738942999.9762 1.24 1.85 1.20 1.90 0 0 0
1738942999.9878 1.30 1.80 1.20 1.90 0 0 0
1738943000.0012 1.30 1.80 1.30 1.80 0 0 0
1738943000.0036 1.22 1.78 1.30 1.80 0 0 0
1738943000.0172 1.20 1.70 1.30 1.80 0 0 0
1738943000.0256 1.20 1.70 1.20 1.70 0 0 0
1738943000.0334 1.30 1.72 1.20 1.70 0 0 0
1738943000.0478 1.44 1.66 1.20 1.70 0 0 0
1738943000.0507 1.44 1.66 1.40 1.70 0 0 0
1738943000.0623 1.46 1.61 1.40 1.70 0 0 0
1738943000.0758 1.46 1.61 1.50 1.60 0 0 0
1738943000.0778 1.26 1.72 1.50 1.60 0 0 0
1738943000.0922 1.19 1.74 1.50 1.60 0 0 0
1738943000.1009 1.19 1.74 1.20 1.70 0 0 0
1738943000.1088 1.31 1.67 1.20 1.70 0 0 0
1738943000.1230 1.45 1.67 1.20 1.70 0 0 0
1738943000.1258 1.45 1.67 1.50 1.70 0 0 0
1738943000.1380 1.31 1.74 1.50 1.70 0 0 0
1738943000.1507 1.31 1.74 1.30 1.70 0 0 0
1738943000.1521 1.24 1.73 1.30 1.70 0 0 0
1738943000.1681 1.30 1.71 1.30 1.70 0 0 0
1738943000.1758 1.30 1.71 1.30 1.70 0 0 0
1738943000.1826 1.35 1.69 1.30 1.70 0 0 0
1738943000.1976 1.34 1.65 1.30 1.70 0 0 0
1738943000.2010 1.34 1.65 1.30 1.60 0 0 0
1738943000.2121 1.32 1.71 1.30 1.60 0 0 0
1738943000.2259 1.32 1.71 1.30 1.70 0 0 0
1738943000.2283 1.35 1.71 1.30 1.70 0 0 0
1738943000.2432 1.33 1.65 1.30 1.70 0 0 0
1738943000.2510 1.33 1.65 1.30 1.60 0 0 0
1738943000.2589 1.32 1.67 1.30 1.60 0 0 0
1738943000.2727 1.35 1.69 1.30 1.60 0 0 0
1738943000.2762 1.35 1.69 1.40 1.70 0 0 0
1738943000.2882 1.40 1.66 1.40 1.70 0 0 0
1738943000.3012 1.40 1.66 1.40 1.70 0 0 0
1738943000.3032 1.33 1.68 1.40 1.70 0 0 0
1738943000.3182 1.30 1.69 1.40 1.70 0 0 0
1738943000.3259 1.30 1.69 1.30 1.70 0 0 0
1738943000.3330 1.37 1.65 1.30 1.70 0 0 0
1738943000.3482 1.38 1.68 1.30 1.70 0 0 0
1738943000.3507 1.38 1.68 1.40 1.70 0 0 0
1738943000.3636 1.30 1.68 1.40 1.70 0 0 0
1738943000.3762 1.30 1.68 1.30 1.70 0 0 0
1738943000.3786 1.31 1.64 1.30 1.70 0 0 0
1738943000.3929 1.41 1.68 1.30 1.70 0 0 0
1738943000.4012 1.41 1.68 1.40 1.70 0 0 0
1738943000.4079 1.35 1.70 1.40 1.70 0 0 0
1738943000.4240 1.29 1.64 1.40 1.70 0 0 0
1738943000.4262 1.29 1.64 1.30 1.60 0 0 0
1738943000.4384 1.35 1.67 1.30 1.60 0 0 0
1738943000.4511 1.35 1.67 1.40 1.70 0 0 0
1738943000.4535 1.40 1.69 1.40 1.70 0 0 0
1738943000.4683 1.30 1.67 1.40 1.70 0 0 0
1738943000.4763 1.30 1.67 1.30 1.70 0 0 0
1738943000.4839 1.31 1.69 1.30 1.70 0 0 0
1738943000.4989 1.40 1.69 1.30 1.70 0 0 0
1738943000.5012 1.40 1.69 1.40 1.70 0 0 0
1738943000.5138 1.37 1.64 1.40 1.70 0 0 0
1738943000.5256 1.37 1.64 1.40 1.60 0 0 0
1738943000.5292 1.32 1.67 1.40 1.60 0 0 0
1738943000.5436 1.33 1.67 1.40 1.60 0 0 0
1738943000.5508 1.33 1.67 1.30 1.70 0 0 0
1738943000.5585 2.11 0.92 1.30 1.70 0 0 0
1738943000.5733 2.02 0.92 1.30 1.70 0 0 0
1738943000.5759 2.02 0.92 2.00 0.92 0 0 0
1738943000.5885 1.56 1.11 2.00 0.92 0 0 0
1738943000.6009 1.56 1.11 1.60 1.10 0 0 0
1738943000.6035 1.38 1.31 1.60 1.10 0 0 0
1738943000.6190 1.42 1.46 1.60 1.10 0 0 0
1738943000.6259 1.42 1.46 1.40 1.50 0 0 0
1738943000.6328 1.59 1.44 1.40 1.50 0 0 0
1738943000.6485 1.67 1.29 1.40 1.50 0 0 0
1738943000.6510 1.67 1.29 1.70 1.30 0 0 0
1738943000.6634 1.66 1.28 1.70 1.30 0 0 0
1738943000.6760 1.66 1.28 1.70 1.30 0 0 0
1738943000.6794 1.56 1.43 1.70 1.30 0 0 0
1738943000.6941 1.49 1.59 1.70 1.30 0 0 0
1738943000.7011 1.49 1.59 1.50 1.60 0 0 0
1738943000.7079 1.51 1.54 1.50 1.60 0 0 0
1738943000.7250 1.59 1.40 1.50 1.60 0 0 0
1738943000.7262 1.59 1.40 1.60 1.40 0 0 0
1738943000.7389 1.50 1.40 1.60 1.40 0 0 0
1738943000.7504 1.50 1.40 1.50 1.40 0 0 0
1738943000.7530 1.44 1.60 1.50 1.40 0 0 0
1738943000.7690 1.42 1.69 1.50 1.40 0 0 0
1738943000.7755 1.42 1.69 1.40 1.70 0 0 0
1738943000.7845 1.40 1.56 1.40 1.70 0 0 0
1738943000.8006 1.38 1.54 1.40 1.50 0 0 0
1738943000.8001 1.38 1.54 1.40 1.50 0 0 0
1738943000.8139 1.40 1.66 1.40 1.50 0 0 0
1738943000.8256 1.40 1.66 1.40 1.70 0 0 0
1738943000.8283 1.36 1.76 1.40 1.70 0 0 0
1738943000.8432 1.28 1.69 1.40 1.70 0 0 0
1738943000.8506 1.28 1.69 1.30 1.70 0 0 0
1738943000.8592 1.31 1.66 1.30 1.70 0 0 0
1738943000.8742 1.40 1.70 1.30 1.70 0 0 0
1738943000.8757 1.40 1.70 1.40 1.70 0 0 0
1738943000.8880 1.30 1.76 1.40 1.70 0 0 0
1738943000.9006 1.30 1.76 1.30 1.80 0 0 0
1738943000.9035 1.23 1.77 1.30 1.80 0 0 0
1738943000.9192 1.30 1.70 1.30 1.80 0 0 0
1738943000.9257 1.30 1.70 1.30 1.70 0 0 0
1738943000.9344 1.39 1.68 1.30 1.70 0 0 0
1738943000.9481 1.27 1.74 1.30 1.70 0 0 0
1738943000.9511 1.27 1.74 1.30 1.70 0 0 0
1738943000.9641 1.22 1.74 1.30 1.70 0 0 0
1738943000.9762 1.22 1.74 1.20 1.70 0 0 0
1738943000.9787 1.31 1.72 1.20 1.70 0 0 0
1738943000.9938 1.40 1.69 1.20 1.70 0 0 0
1738943001.0009 1.40 1.69 1.40 1.70 0 0 0
1738943001.0088 1.29 1.67 1.40 1.70 0 0 0
1738943001.0248 1.23 1.72 1.40 1.70 0 0 0
1738943001.0262 1.23 1.72 1.20 1.70 0 0 0
1738943001.0392 1.32 1.74 1.20 1.70 0 0 0
1738943001.0513 1.32 1.74 1.30 1.70 0 0 0
1738943001.0544 1.38 1.68 1.30 1.70 0 0 0
1738943001.0693 1.27 1.68 1.30 1.70 0 0 0
1738943001.0763 1.27 1.68 1.30 1.70 0 0 0
1738943001.0854 1.29 1.71 1.30 1.70 0 0 0
1738943001.0992 1.38 1.71 1.30 1.70 0 0 0
1738943001.1013 1.38 1.71 1.40 1.70 0 0 0
1738943001.1141 1.32 1.71 1.40 1.70 0 0 0
1738943001.1254 1.32 1.71 1.30 1.70 0 0 0
1738943001.1297 1.25 1.70 1.30 1.70 0 0 0
1738943001.1457 1.31 1.68 1.30 1.70 0 0 0
1738943001.1510 1.31 1.68 1.30 1.70 0 0 0
1738943001.1599 1.25 1.87 1.30 1.70 0 0 0
1738943001.1748 1.15 1.90 1.30 1.70 0 0 0
1738943001.1760 1.15 1.90 1.10 1.90 0 0 0
1738943001.1892 1.24 1.67 1.10 1.90 0 0 0
1738943001.2010 1.24 1.67 1.20 1.70 0 0 0
1738943001.2057 1.37 1.60 1.20 1.70 0 0 0
1738943001.2191 1.41 1.71 1.20 1.70 0 0 0
1738943001.2263 1.41 1.71 1.40 1.70 0 0 0
1738943001.2341 1.21 1.80 1.40 1.70 0 0 0
1738943001.2501 1.21 1.76 1.40 1.70 0 0 0
1738943001.2514 1.21 1.76 1.20 1.80 0 0 0
1738943001.2652 1.35 1.64 1.20 1.80 0 0 0
1738943001.2754 1.35 1.64 1.40 1.60 0 0 0
1738943001.2796 1.48 1.59 1.40 1.60 0 0 0
1738943001.2946 1.31 1.72 1.40 1.60 0 0 0
1738943001.3005 1.31 1.72 1.30 1.70 0 0 0
1738943001.3101 1.19 1.76 1.30 1.70 0 0 0
1738943001.3255 1.19 1.76 1.20 1.80 0 0 0
1738943001.3255 1.34 1.63 1.20 1.80 0 0 0
1738943001.3395 1.50 1.58 1.20 1.80 0 0 0
1738943001.3506 1.50 1.58 1.50 1.60 0 0 0
1738943001.3544 1.38 1.64 1.50 1.60 0 0 0
1738943001.3699 1.28 1.68 1.50 1.60 0 0 0
1738943001.3755 1.28 1.68 1.30 1.70 0 0 0
1738943001.3850 1.35 1.69 1.30 1.70 0 0 0
1738943001.4005 1.35 1.69 1.40 1.70 0 0 0
1738943001.4006 1.43 1.61 1.40 1.70 0 0 0
1738943001.4145 1.42 1.55 1.40 1.70 0 0 0
1738943001.4256 1.42 1.55 1.40 1.50 0 0 0
1738943001.4291 1.37 1.64 1.40 1.50 0 0 0
1738943001.4451 1.41 1.68 1.40 1.50 0 0 0
1738943001.4506 1.41 1.68 1.40 1.70 0 0 0
1738943001.4601 1.39 1.59 1.40 1.70 0 0 0
1738943001.4739 1.41 1.57 1.40 1.70 0 0 0
1738943001.4757 1.41 1.57 1.40 1.60 0 0 0
1738943001.4895 1.46 1.58 1.40 1.60 0 0 0
1738943001.5008 1.46 1.58 1.50 1.60 0 0 0
1738943001.5044 1.40 1.60 1.50 1.60 0 0 0
1738943001.5204 1.37 1.64 1.50 1.60 0 0 0
1738943001.5261 1.37 1.64 1.40 1.60 0 0 0
1738943001.5344 1.41 1.62 1.40 1.60 0 0 0
1738943001.5504 1.48 1.54 1.40 1.60 0 0 0
