% Motor voltage for all motors
% 1 	Time (sec)
% 2-3 	Voltage to motor (to Teensy) 1,2 (Volt)
% 4-5 	Voltage to motor (from Teensy) 1,2 (Volt)
% 6-7 	PWM to motor (+/- 2096) (from Teensy) 1,2
% 8 	Relax motor controller (standing still for some time)
1740750888.6322 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750888.6576 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750888.6826 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750888.7076 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750888.7320 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750888.7569 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750888.7822 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750888.8074 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750888.8325 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750888.8574 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750888.8817 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750888.9068 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750888.9326 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750888.9573 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750888.9823 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750889.0074 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750889.0325 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750889.0573 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750889.0823 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750889.1073 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750889.1324 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750889.1569 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750889.1820 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750889.2070 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750889.2322 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750889.2572 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750889.2823 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750889.3076 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750889.3319 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750889.3574 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750889.3827 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750889.4077 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750889.4318 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750889.4578 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750889.4819 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750889.5068 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750889.5320 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750889.5576 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750889.5822 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750889.6075 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750889.6327 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750889.6577 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750889.6828 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750889.7077 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750889.7318 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750889.7569 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750889.7821 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750889.8071 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750889.8322 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750889.8572 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750889.8823 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750889.9071 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750889.9329 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750889.9578 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750889.9822 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750890.0076 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750890.0329 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750890.0581 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750890.0824 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750890.1073 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750890.1327 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750890.1573 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750890.1827 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750890.2079 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750890.2322 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750890.2574 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750890.2828 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750890.3078 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750890.3323 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750890.3584 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750890.3834 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750890.4086 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750890.4329 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750890.4580 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750890.4834 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750890.5086 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750890.5330 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750890.5583 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750890.5836 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750890.6086 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750890.6328 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750890.6580 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750890.6833 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750890.7084 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750890.7328 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750890.7576 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750890.7834 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750890.8076 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750890.8330 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750890.8581 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750890.8835 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750890.9085 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750890.9331 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750890.9583 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750890.9826 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750891.0078 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750891.0331 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750891.0582 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750891.0834 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750891.1086 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750891.1338 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750891.1583 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750891.1833 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750891.2082 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750891.2333 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750891.2583 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750891.2833 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750891.3084 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750891.3332 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750891.3577 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750891.3829 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750891.4081 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750891.4332 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750891.4581 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750891.4831 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750891.5081 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750891.5332 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750891.5577 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750891.5827 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750891.6087 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750891.6328 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750891.6577 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750891.6828 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750891.7087 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750891.7338 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750891.7577 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750891.7828 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750891.8087 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750891.8337 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750891.8587 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750891.8837 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750891.9087 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750891.9330 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750891.9586 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750891.9838 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750892.0078 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750892.0329 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750892.0579 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750892.0830 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750892.1079 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750892.1334 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750892.1585 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750892.1836 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750892.2086 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
1740750892.2337 0.00 0.00 0.00 0.00 0 0 1
1740750095.2007 0.00 0.00 0.00 0.00 0 0 1
