% Motor voltage for all motors
% 1 	Time (sec)
% 2-3 	Voltage to motor (to Teensy) 1,2 (Volt)
% 4-5 	Voltage to motor (from Teensy) 1,2 (Volt)
% 6-7 	PWM to motor (+/- 2096) (from Teensy) 1,2
% 8 	Relax motor controller (standing still for some time)
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738938190.6918 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738938190.7160 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738938190.7412 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738938190.7662 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738938190.7912 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738938190.8164 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738938190.8413 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738938190.8666 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738938190.8916 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738938190.9166 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738938190.9416 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738938190.9669 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738938190.9910 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738938191.0161 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738938191.0412 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738938191.0662 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738938191.0913 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738938191.1162 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738938191.1412 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738938191.1663 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738938191.1912 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738938191.2163 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738938191.2413 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738938191.2662 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738938191.2913 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738938191.3165 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738938191.3418 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738938191.3660 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738938191.3912 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738938191.4162 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738938191.4411 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738938191.4661 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738938191.4912 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738938191.5161 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738938191.5413 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738938191.5662 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738938191.5914 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738938191.6165 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738938191.6415 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738938191.6665 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738938191.6913 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738938191.7164 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738938191.7413 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738938191.7659 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738938191.7909 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738938191.8160 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738938191.8410 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738938191.8663 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738938191.8912 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738938191.9162 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738938191.9414 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738938191.9665 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738938191.9916 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738938192.0161 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738938192.0410 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738938192.0663 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738938192.0914 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738938192.1164 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738938192.1416 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738938192.1667 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738938192.1916 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738938192.2167 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738938192.2416 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738938192.2666 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738938192.2918 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738938192.3169 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738938192.3417 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738938192.3667 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738938192.3917 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738938192.4171 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738938192.4421 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738938192.4672 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738938192.4921 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738938192.5171 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738938192.5422 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738938192.5672 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738938192.5923 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738938192.6173 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738938192.6423 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738938192.6673 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738938192.6924 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738938192.7175 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738938192.7426 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738938192.7677 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738938192.7926 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738938192.8169 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738938192.8420 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738938192.8669 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738938192.8918 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738938192.9169 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738938192.9418 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738938192.9669 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738938192.9920 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738938193.0171 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738938193.0421 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738938193.0672 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738938193.0923 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738938193.1174 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738938193.1425 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738938193.1677 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738938193.1918 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738938193.2170 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738938193.2420 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738938193.2672 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738938193.2922 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738938193.3174 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738938193.3424 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738938193.3675 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738938193.3925 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738938193.4176 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738938193.4420 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738938193.4672 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738938193.4923 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738938193.5173 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738938193.5422 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738938193.5674 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
1738769301.6990 0.00 0.00 0.00 0.00 0 0 1
