% Motor voltage for all motors
% 1 	Time (sec)
% 2-3 	Voltage to motor (to Teensy) 1,2 (Volt)
% 4-5 	Voltage to motor (from Teensy) 1,2 (Volt)
% 6-7 	PWM to motor (+/- 2096) (from Teensy) 1,2
% 8 	Relax motor controller (standing still for some time)
1739528072.8098 0.06 0.89 0.06 0.89 0 0 0
1739528072.8141 -0.00 0.96 0.06 0.89 0 0 0
1739528072.8279 0.05 1.13 0.06 0.89 0 0 0
1739528072.8349 0.05 1.13 0.05 1.10 0 0 0
1739528072.8434 0.10 1.15 0.05 1.10 0 0 0
1739528072.8584 0.20 1.03 0.05 1.10 0 0 0
1739528072.8599 0.20 1.03 0.20 1.00 0 0 0
1739528072.8734 0.31 0.87 0.20 1.00 0 0 0
1739528072.8849 0.31 0.87 0.31 0.87 0 0 0
1739528072.8890 0.39 0.91 0.31 0.87 0 0 0
1739528072.9029 0.47 1.14 0.31 0.87 0 0 0
1739528072.9099 0.47 1.14 0.47 1.10 0 0 0
1739528072.9184 0.55 1.18 0.47 1.10 0 0 0
1739528072.9333 0.63 1.02 0.47 1.10 0 0 0
1739528072.9348 0.63 1.02 0.63 1.00 0 0 0
1739528072.9482 0.70 0.90 0.63 1.00 0 0 0
1739528072.9597 0.70 0.90 0.70 0.90 0 0 0
1739528072.9643 0.72 0.93 0.70 0.90 0 0 0
1739528072.9792 0.08 1.13 0.70 0.90 0 0 0
1739528072.9847 0.08 1.13 0.08 1.10 0 0 0
1739528072.9932 -0.17 1.17 0.08 1.10 0 0 0
1739528073.0082 0.06 1.06 0.08 1.10 0 0 0
1739528073.0102 0.06 1.06 0.06 1.10 0 0 0
1739528073.0242 0.53 0.88 0.06 1.10 0 0 0
1739528073.0351 0.53 0.88 0.53 0.88 0 0 0
1739528073.0380 0.74 0.89 0.53 0.88 0 0 0
1739528073.0529 0.88 1.03 0.53 0.88 0 0 0
1739528073.0601 0.88 1.03 0.88 1.00 0 0 0
1739528073.0690 0.58 1.17 0.88 1.00 0 0 0
1739528073.0833 -0.02 1.06 0.88 1.00 0 0 0
1739528073.0850 -0.02 1.06 -0.02 1.10 0 0 0
1739528073.0993 -0.16 0.92 -0.02 1.10 0 0 0
1739528073.1100 -0.16 0.92 -0.16 0.92 0 0 0
1739528073.1143 0.17 0.88 -0.16 0.92 0 0 0
1739528073.1293 0.52 1.04 -0.16 0.92 0 0 0
1739528073.1351 0.52 1.04 0.52 1.00 0 0 0
1739528073.1437 0.32 1.18 0.52 1.00 0 0 0
1739528073.1587 0.44 1.11 0.52 1.00 0 0 0
1739528073.1602 0.44 1.11 0.44 1.10 0 0 0
1739528073.1736 0.47 0.96 0.44 1.10 0 0 0
1739528073.1852 0.47 0.96 0.47 0.96 0 0 0
1739528073.1888 0.62 0.88 0.47 0.96 0 0 0
1739528073.2046 0.68 0.97 0.47 0.96 0 0 0
1739528073.2102 0.68 0.97 0.68 0.97 0 0 0
1739528073.2195 0.74 1.14 0.68 0.97 0 0 0
1739528073.2344 0.79 1.15 0.68 0.97 0 0 0
1739528073.2352 0.79 1.15 0.74 1.10 0 0 0
1739528073.2488 0.46 0.96 0.74 1.10 0 0 0
1739528073.2602 0.46 0.96 0.46 0.96 0 0 0
1739528073.2650 0.00 0.88 0.46 0.96 0 0 0
1739528073.2799 -0.14 0.95 0.46 0.96 0 0 0
1739528073.2843 -0.14 0.95 -0.14 0.95 0 0 0
1739528073.2948 -0.01 1.13 -0.14 0.95 0 0 0
1739528073.3087 0.13 1.15 -0.14 0.95 0 0 0
1739528073.3096 0.13 1.15 0.13 1.10 0 0 0
1739528073.3241 0.25 1.04 0.13 1.10 0 0 0
1739528073.3347 0.25 1.04 0.25 1.00 0 0 0
1739528073.3403 0.35 0.87 0.25 1.00 0 0 0
1739528073.3536 0.41 0.88 0.25 1.00 0 0 0
1739528073.3600 0.41 0.88 0.41 0.88 0 0 0
1739528073.3697 0.45 1.04 0.41 0.88 0 0 0
1739528073.3843 0.45 1.04 0.45 1.00 0 0 0
1739528073.3849 0.50 1.18 0.45 1.00 0 0 0
1739528073.3995 0.54 1.07 0.45 1.00 0 0 0
1739528073.4095 0.54 1.07 0.54 1.10 0 0 0
1739528073.4146 0.60 0.89 0.54 1.10 0 0 0
1739528073.4290 0.67 0.86 0.54 1.10 0 0 0
1739528073.4349 0.67 0.86 0.67 0.86 0 0 0
1739528073.4439 0.73 1.02 0.67 0.86 0 0 0
1739528073.4596 0.55 1.22 0.73 1.00 0 0 0
1739528073.4596 0.55 1.22 0.73 1.00 0 0 0
1739528073.4740 0.11 1.11 0.73 1.00 0 0 0
1739528073.4848 0.11 1.11 0.11 1.10 0 0 0
1739528073.4897 -0.01 0.92 0.11 1.10 0 0 0
1739528073.5037 0.04 0.84 0.11 1.10 0 0 0
1739528073.5101 0.04 0.84 0.04 0.84 0 0 0
1739528073.5202 0.44 0.97 0.04 0.84 0 0 0
1739528073.5343 0.44 0.97 0.44 0.97 0 0 0
1739528073.5352 -0.09 1.15 0.44 0.97 0 0 0
1739528073.5495 0.30 1.17 0.44 0.97 0 0 0
1739528073.5597 0.30 1.17 0.30 1.20 0 0 0
1739528073.5645 0.81 0.95 0.30 1.20 0 0 0
1739528073.5791 0.79 0.85 0.30 1.20 0 0 0
1739528073.5853 0.79 0.85 0.79 0.85 0 0 0
1739528073.5952 0.59 0.93 0.79 0.85 0 0 0
1739528073.6090 0.24 1.13 0.79 0.85 0 0 0
1739528073.6098 0.24 1.13 0.24 1.10 0 0 0
1739528073.6251 0.01 1.17 0.24 1.10 0 0 0
1739528073.6353 0.01 1.17 0.01 1.20 0 0 0
1739528073.6391 -0.02 1.00 0.01 1.20 0 0 0
1739528073.6547 -0.06 0.85 0.01 1.20 0 0 0
1739528073.6596 -0.06 0.85 -0.06 0.85 0 0 0
1739528073.6695 0.24 0.90 -0.06 0.85 0 0 0
1739528073.6850 0.30 1.05 0.24 0.90 0 0 0
1739528073.6846 0.30 1.05 0.24 0.90 0 0 0
1739528073.6993 0.37 1.18 0.24 0.90 0 0 0
1739528073.7103 0.37 1.18 0.37 1.20 0 0 0
1739528073.7139 0.49 1.04 0.37 1.20 0 0 0
1739528073.7300 0.61 0.87 0.37 1.20 0 0 0
1739528073.7346 0.61 0.87 0.61 0.87 0 0 0
1739528073.7450 0.45 0.87 0.61 0.87 0 0 0
1739528073.7602 0.26 1.04 0.45 0.87 0 0 0
1739528073.7600 0.26 1.04 0.45 0.87 0 0 0
1739528073.7756 0.23 1.22 0.45 0.87 0 0 0
1739528073.7857 0.23 1.22 0.23 1.20 0 0 0
1739528073.7898 0.25 1.08 0.23 1.20 0 0 0
1739528073.8051 0.21 0.90 0.23 1.20 0 0 0
1739528073.8103 0.21 0.90 0.21 0.90 0 0 0
1739528073.8196 0.25 0.82 0.21 0.90 0 0 0
1739528073.8354 0.25 0.82 0.25 0.82 0 0 0
1739528073.8356 0.37 0.98 0.25 0.82 0 0 0
1739528073.8505 0.45 1.15 0.25 0.82 0 0 0
1739528073.8604 0.45 1.15 0.45 1.10 0 0 0
1739528073.8644 0.53 1.16 0.45 1.10 0 0 0
1739528073.8811 0.61 0.92 0.45 1.10 0 0 0
1739528073.8855 0.61 0.92 0.61 0.92 0 0 0
1739528073.8946 0.64 0.84 0.61 0.92 0 0 0
1739528073.9096 0.64 0.84 0.64 0.84 0 0 0
1739528073.9105 0.37 0.93 0.64 0.84 0 0 0
1739528073.9256 0.24 1.14 0.64 0.84 0 0 0
1739528073.9346 0.24 1.14 0.24 1.10 0 0 0
1739528073.9411 0.23 1.17 0.24 1.10 0 0 0
1739528073.9550 0.17 1.01 0.24 1.10 0 0 0
1739528073.9596 0.17 1.01 0.17 1.00 0 0 0
1739528073.9700 0.24 0.85 0.17 1.00 0 0 0
1739528073.9847 0.24 0.85 0.24 0.85 0 0 0
1739528073.9862 0.35 0.89 0.24 0.85 0 0 0
1739528074.0010 0.44 1.05 0.24 0.85 0 0 0
1739528074.0097 0.44 1.05 0.44 1.00 0 0 0
1739528074.0160 0.53 1.20 0.44 1.00 0 0 0
1739528074.0297 0.60 1.05 0.44 1.00 0 0 0
1739528074.0359 0.60 1.05 0.60 1.00 0 0 0
1739528074.0458 0.61 0.86 0.60 1.00 0 0 0
1739528074.0602 0.61 0.86 0.61 0.86 0 0 0
1739528074.0607 0.21 0.87 0.61 0.86 0 0 0
1739528074.0752 0.05 1.02 0.61 0.86 0 0 0
1739528074.0853 0.05 1.02 0.05 1.00 0 0 0
1739528074.0906 -0.04 1.16 0.05 1.00 0 0 0
1739528074.1051 0.72 1.07 0.05 1.00 0 0 0
1739528074.1104 0.72 1.07 0.72 1.10 0 0 0
1739528074.1201 0.79 0.94 0.72 1.10 0 0 0
1739528074.1357 0.79 0.94 0.79 0.94 0 0 0
1739528074.1361 0.55 0.87 0.79 0.94 0 0 0
1739528074.1506 0.09 0.97 0.79 0.94 0 0 0
1739528074.1606 0.09 0.97 0.09 0.97 0 0 0
1739528074.1656 -0.06 1.09 0.09 0.97 0 0 0
1739528074.1816 -0.08 1.12 0.09 0.97 0 0 0
1739528074.1856 -0.08 1.12 -0.08 1.10 0 0 0
1739528074.1959 0.44 0.98 -0.08 1.10 0 0 0
1739528074.2097 -0.14 0.89 -0.08 1.10 0 0 0
1739528074.2105 -0.14 0.89 -0.14 0.89 0 0 0
1739528074.2257 0.14 0.91 -0.14 0.89 0 0 0
1739528074.2356 0.14 0.91 0.14 0.91 0 0 0
1739528074.2402 0.42 1.06 0.14 0.91 0 0 0
1739528074.2563 0.46 1.14 0.14 0.91 0 0 0
1739528074.2608 0.46 1.14 0.46 1.10 0 0 0
1739528074.2702 0.63 1.03 0.46 1.10 0 0 0
1739528074.2859 0.66 0.92 0.63 1.00 0 0 0
1739528074.2857 0.66 0.92 0.63 1.00 0 0 0
1739528074.3008 0.68 0.89 0.63 1.00 0 0 0
1739528074.3109 0.68 0.89 0.68 0.89 0 0 0
1739528074.3163 0.65 0.99 0.68 0.89 0 0 0
1739528074.3302 0.27 1.14 0.68 0.89 0 0 0
1739528074.3358 0.27 1.14 0.27 1.10 0 0 0
1739528074.3451 0.05 1.09 0.27 1.10 0 0 0
1739528074.3608 0.05 1.09 0.05 1.10 0 0 0
1739528074.3611 -0.11 0.91 0.05 1.10 0 0 0
1739528074.3760 -0.05 0.88 0.05 1.10 0 0 0
1739528074.3857 -0.05 0.88 -0.05 0.88 0 0 0
1739528074.3914 0.01 0.97 -0.05 0.88 0 0 0
1739528074.4059 0.12 1.13 -0.05 0.88 0 0 0
1739528074.4108 0.12 1.13 0.12 1.10 0 0 0
1739528074.4202 0.21 1.10 0.12 1.10 0 0 0
1739528074.4360 0.30 0.98 0.21 1.10 0 0 0
1739528074.4357 0.30 0.98 0.21 1.10 0 0 0
1739528074.4508 0.38 0.88 0.21 1.10 0 0 0
1739528074.4611 0.38 0.88 0.38 0.88 0 0 0
1739528074.4669 0.45 0.94 0.38 0.88 0 0 0
1739528074.4804 0.53 1.05 0.38 0.88 0 0 0
1739528074.4854 0.53 1.05 0.53 1.00 0 0 0
1739528074.4965 0.60 1.13 0.53 1.00 0 0 0
1739528074.5105 0.60 1.13 0.60 1.10 0 0 0
1739528074.5110 0.67 1.00 0.60 1.10 0 0 0
1739528074.5260 0.74 0.92 0.60 1.10 0 0 0
1739528074.5355 0.74 0.92 0.74 0.92 0 0 0
1739528074.5410 0.80 0.92 0.74 0.92 0 0 0
1739528074.5570 0.39 1.05 0.74 0.92 0 0 0
1739528074.5605 0.39 1.05 0.39 1.00 0 0 0
1739528074.5714 -0.10 1.17 0.39 1.00 0 0 0
1739528074.5855 -0.10 1.17 -0.10 1.20 0 0 0
1739528074.5866 0.03 1.06 -0.10 1.20 0 0 0
1739528074.6021 0.25 0.89 -0.10 1.20 0 0 0
1739528074.6106 0.25 0.89 0.25 0.89 0 0 0
1739528074.6170 0.63 0.85 0.25 0.89 0 0 0
1739528074.6309 0.65 0.99 0.25 0.89 0 0 0
1739528074.6356 0.65 0.99 0.65 0.99 0 0 0
1739528074.6464 0.65 1.16 0.65 0.99 0 0 0
1739528074.6606 0.65 1.16 0.65 1.20 0 0 0
1739528074.6612 0.72 1.12 0.65 1.20 0 0 0
1739528074.6764 0.61 0.90 0.65 1.20 0 0 0
1739528074.6855 0.61 0.90 0.61 0.90 0 0 0
1739528074.6920 0.13 0.87 0.61 0.90 0 0 0
1739528074.7070 -0.09 0.97 0.61 0.90 0 0 0
1739528074.7105 -0.09 0.97 -0.09 0.97 0 0 0
1739528074.7208 -0.08 1.16 -0.09 0.97 0 0 0
1739528074.7354 -0.08 1.16 -0.08 1.20 0 0 0
1739528074.7359 0.05 1.14 -0.08 1.20 0 0 0
1739528074.7516 0.16 0.95 -0.08 1.20 0 0 0
1739528074.7604 0.16 0.95 0.16 0.95 0 0 0
1739528074.7666 0.27 0.82 0.16 0.95 0 0 0
1739528074.7821 0.35 0.92 0.16 0.95 0 0 0
1739528074.7855 0.35 0.92 0.35 0.92 0 0 0
1739528074.7972 0.43 1.09 0.35 0.92 0 0 0
1739528074.8104 0.43 1.09 0.43 1.10 0 0 0
1739528074.8108 0.49 1.19 0.43 1.10 0 0 0
1739528074.8269 0.51 1.01 0.43 1.10 0 0 0
1739528074.8354 0.51 1.01 0.51 1.00 0 0 0
1739528074.8419 0.54 0.84 0.51 1.00 0 0 0
1739528074.8563 0.54 0.88 0.51 1.00 0 0 0
1739528074.8602 0.54 0.88 0.54 0.88 0 0 0
1739528074.8714 0.30 1.08 0.54 0.88 0 0 0
1739528074.8855 0.30 1.08 0.30 1.10 0 0 0
1739528074.8858 0.17 1.22 0.30 1.10 0 0 0
1739528074.9018 0.19 1.03 0.30 1.10 0 0 0
1739528074.9104 0.19 1.03 0.19 1.00 0 0 0
1739528074.9167 0.19 0.84 0.19 1.00 0 0 0
1739528074.9322 0.84 0.85 0.19 1.00 0 0 0
1739528074.9354 0.84 0.85 0.84 0.85 0 0 0
1739528074.9472 0.55 1.02 0.84 0.85 0 0 0
1739528074.9602 0.55 1.02 0.55 1.00 0 0 0
1739528074.9610 0.55 1.16 0.55 1.00 0 0 0
1739528074.9766 0.40 1.12 0.55 1.00 0 0 0
1739528074.9853 0.40 1.12 0.40 1.10 0 0 0
1739528074.9915 0.17 0.88 0.40 1.10 0 0 0
1739528075.0065 0.19 0.86 0.40 1.10 0 0 0
1739528075.0108 0.19 0.86 0.19 0.86 0 0 0
1739528075.0215 0.12 0.97 0.19 0.86 0 0 0
1739528075.0359 0.12 0.97 0.12 0.97 0 0 0
1739528075.0370 0.10 1.15 0.12 0.97 0 0 0
1739528075.0520 0.19 1.17 0.12 0.97 0 0 0
1739528075.0611 0.19 1.17 0.19 1.20 0 0 0
1739528075.0658 0.27 0.97 0.19 1.20 0 0 0
1739528075.0808 0.36 0.85 0.19 1.20 0 0 0
1739528075.0861 0.36 0.85 0.36 0.85 0 0 0
1739528075.0963 0.45 0.93 0.36 0.85 0 0 0
1739528075.1111 0.45 0.93 0.45 0.93 0 0 0
1739528075.1124 0.47 1.07 0.45 0.93 0 0 0
1739528075.1269 0.48 1.16 0.45 0.93 0 0 0
1739528075.1361 0.48 1.16 0.48 1.20 0 0 0
1739528075.1418 0.46 0.98 0.48 1.20 0 0 0
1739528075.1579 0.47 0.86 0.48 1.20 0 0 0
1739528075.1610 0.47 0.86 0.47 0.86 0 0 0
1739528075.1723 0.54 0.92 0.47 0.86 0 0 0
1739528075.1860 0.54 0.92 0.54 0.92 0 0 0
1739528075.1874 0.56 1.07 0.54 0.92 0 0 0
1739528075.2022 0.30 1.18 0.54 0.92 0 0 0
1739528075.2111 0.30 1.18 0.30 1.20 0 0 0
1739528075.2171 0.16 1.05 0.30 1.20 0 0 0
1739528075.2321 0.09 0.90 0.30 1.20 0 0 0
1739528075.2357 0.09 0.90 0.09 0.90 0 0 0
1739528075.2471 0.39 0.89 0.09 0.90 0 0 0
1739528075.2607 0.39 0.89 0.39 0.89 0 0 0
1739528075.2628 0.53 0.99 0.39 0.89 0 0 0
1739528075.2778 0.59 1.09 0.39 0.89 0 0 0
1739528075.2858 0.59 1.09 0.59 1.10 0 0 0
1739528075.2928 0.63 1.09 0.59 1.10 0 0 0
1739528075.3072 0.67 0.95 0.59 1.10 0 0 0
1739528075.3108 0.67 0.95 0.67 0.95 0 0 0
1739528075.3221 0.73 0.91 0.67 0.95 0 0 0
1739528075.3354 0.73 0.91 0.73 0.91 0 0 0
1739528075.3369 0.78 0.93 0.73 0.91 0 0 0
1739528075.3529 0.20 1.08 0.73 0.91 0 0 0
1739528075.3605 0.20 1.08 0.20 1.10 0 0 0
1739528075.3667 -0.16 1.16 0.20 1.10 0 0 0
1739528075.3827 -0.18 1.03 0.20 1.10 0 0 0
1739528075.3859 -0.18 1.03 -0.18 1.00 0 0 0
1739528075.3978 -0.00 0.87 -0.18 1.00 0 0 0
1739528075.4104 -0.00 0.87 -0.00 0.87 0 0 0
1739528075.4128 0.13 0.89 -0.00 0.87 0 0 0
1739528075.4282 0.24 1.01 -0.00 0.87 0 0 0
1739528075.4358 0.24 1.01 0.24 1.00 0 0 0
1739528075.4427 0.32 1.14 0.24 1.00 0 0 0
1739528075.4571 0.38 1.07 0.24 1.00 0 0 0
1739528075.4607 0.38 1.07 0.38 1.10 0 0 0
1739528075.4719 0.44 0.90 0.38 1.10 0 0 0
1739528075.4857 0.44 0.90 0.44 0.90 0 0 0
1739528075.4879 0.50 0.88 0.44 0.90 0 0 0
1739528075.5030 0.56 0.99 0.44 0.90 0 0 0
1739528075.5109 0.56 0.99 0.56 0.99 0 0 0
1739528075.5173 0.63 1.16 0.56 0.99 0 0 0
1739528075.5323 0.70 1.10 0.56 0.99 0 0 0
1739528075.5359 0.70 1.10 0.70 1.10 0 0 0
1739528075.5469 0.75 0.94 0.70 1.10 0 0 0
1739528075.5609 0.75 0.94 0.75 0.94 0 0 0
1739528075.5629 0.29 0.88 0.75 0.94 0 0 0
1739528075.5773 -0.03 0.95 0.75 0.94 0 0 0
1739528075.5858 -0.03 0.95 -0.03 0.95 0 0 0
1739528075.5927 -0.12 1.06 -0.03 0.95 0 0 0
1739528075.6077 0.20 1.10 -0.03 0.95 0 0 0
1739528075.6112 0.20 1.10 0.20 1.10 0 0 0
1739528075.6226 0.46 0.96 0.20 1.10 0 0 0
1739528075.6362 0.46 0.96 0.46 0.96 0 0 0
1739528075.6383 0.55 0.90 0.46 0.96 0 0 0
1739528075.6521 0.58 0.91 0.46 0.96 0 0 0
1739528075.6612 0.58 0.91 0.58 0.91 0 0 0
1739528075.6682 0.66 1.06 0.58 0.91 0 0 0
1739528075.6825 0.73 1.14 0.58 0.91 0 0 0
1739528075.6853 0.73 1.14 0.73 1.10 0 0 0
1739528075.6987 0.75 1.03 0.73 1.10 0 0 0
1739528075.7102 0.75 1.03 0.75 1.00 0 0 0
1739528075.7132 0.24 0.90 0.75 1.00 0 0 0
1739528075.7270 -0.11 0.88 0.75 1.00 0 0 0
1739528075.7363 -0.11 0.88 -0.11 0.88 0 0 0
1739528075.7427 -0.21 0.97 -0.11 0.88 0 0 0
1739528075.7577 -0.03 1.10 -0.11 0.88 0 0 0
1739528075.7603 -0.03 1.10 -0.03 1.10 0 0 0
1739528075.7733 0.12 1.05 -0.03 1.10 0 0 0
1739528075.7854 0.12 1.05 0.12 1.00 0 0 0
1739528075.7880 0.23 0.91 0.12 1.00 0 0 0
1739528075.8029 0.31 0.91 0.12 1.00 0 0 0
1739528075.8104 0.31 0.91 0.31 0.91 0 0 0
1739528075.8179 0.38 0.98 0.31 0.91 0 0 0
1739528075.8330 0.44 1.13 0.31 0.91 0 0 0
1739528075.8354 0.44 1.13 0.44 1.10 0 0 0
1739528075.8486 0.51 1.09 0.44 1.10 0 0 0
1739528075.8607 0.51 1.09 0.51 1.10 0 0 1
1739528075.8626 0.00 0.00 0.51 1.10 0 0 1
1739528075.8782 0.00 0.00 0.51 1.10 0 0 1
1739528075.8857 0.00 0.00 0.00 0.00 0 0 1
1739528075.8931 0.00 0.00 0.00 0.00 0 0 1
1739528075.9081 0.00 0.00 0.00 0.00 0 0 1
1739528075.9107 0.00 0.00 0.00 0.00 0 0 1
1739528075.9229 0.00 0.00 0.00 0.00 0 0 1
1739528075.9355 0.00 0.00 0.00 0.00 0 0 1
1739528075.9229 0.00 0.00 0.00 0.00 0 0 1
1739528075.9229 0.00 0.00 0.00 0.00 0 0 1
1739528075.9605 0.00 0.00 0.00 0.00 0 0 1
1739528075.9229 0.00 0.00 0.00 0.00 0 0 1
1739528075.9229 0.00 0.00 0.00 0.00 0 0 1
1739528075.9858 0.00 0.00 0.00 0.00 0 0 1
1739528075.9229 0.00 0.00 0.00 0.00 0 0 1
1739528076.0103 0.00 0.00 0.00 0.00 0 0 1
